Client_ID,Geographic_Zone,Average_Ticket
42281,Zona Metropolitana de Guadalajara,4443.43
42282,Sur,1766.59
42283,Ciudad de México,822.0
42284,Zona Metropolitana de Monterrey,1908.74
42285,Bajío,1002.69
42286,Zona Metropolitana de Monterrey,915.22
42287,Ciudad de México,398.1
42288,Zona Metropolitana de Guadalajara,150.0
42289,Noroeste,150.0
42290,Ciudad de México,2613.21
42291,Bajío,1503.64
42292,Ciudad de México,211.56
42293,Ciudad de México,2700.82
42294,Ciudad de México,2066.02
42295,Sureste,1075.34
42296,Noroeste,1874.57
42297,Zona Metropolitana de Guadalajara,2005.61
42298,Sureste,2010.06
42299,Noroeste,1940.81
42300,Bajío,1057.33
42301,Sur,150.0
42302,Zona Metropolitana de Guadalajara,2026.02
42303,Sureste,2704.75
42304,Bajío,543.76
42306,Zona Metropolitana de Monterrey,1576.84
42307,Ciudad de México,3558.13
42308,Zona Metropolitana de Monterrey,1797.54
42309,Zona Metropolitana de Monterrey,410.13
42310,Zona Metropolitana de Guadalajara,818.28
42311,Zona Metropolitana de Monterrey,1781.7
42312,Zona Metropolitana de Monterrey,1310.86
42313,Ciudad de México,1090.08
42314,Noroeste,1237.06
42315,Ciudad de México,150.0
42316,Ciudad de México,1801.5
42317,Zona Metropolitana de Monterrey,2038.45
42318,Ciudad de México,1419.25
42319,Ciudad de México,1784.45
42320,Zona Metropolitana de Monterrey,386.65
42321,Ciudad de México,1777.42
42323,Noroeste,1072.72
42324,Zona Metropolitana de Monterrey,997.42
42325,Sur,1457.53
42326,Ciudad de México,1260.0
42327,Ciudad de México,820.22
42328,Bajío,1703.56
42329,Zona Metropolitana de Monterrey,1034.64
42330,Zona Metropolitana de Monterrey,1162.25
42331,Zona Metropolitana de Monterrey,1864.01
42332,Ciudad de México,2626.68
42333,Ciudad de México,1470.8
42334,Zona Metropolitana de Guadalajara,1673.68
42335,Sur,2819.12
42336,Bajío,1825.18
42338,Zona Metropolitana de Monterrey,3563.54
42339,Bajío,1111.95
42340,Ciudad de México,310.2
42341,Noroeste,1266.16
42342,Ciudad de México,150.0
42343,Zona Metropolitana de Monterrey,1356.93
42344,Bajío,922.24
42345,Sur,793.37
42346,Sureste,712.78
42347,Zona Metropolitana de Guadalajara,1652.9
42348,Ciudad de México,2459.84
42349,Bajío,952.19
42350,Noroeste,1740.12
42353,Ciudad de México,1370.82
42354,Sur,3350.38
42355,Ciudad de México,3693.41
42356,Sureste,778.42
42357,Zona Metropolitana de Monterrey,1495.05
42358,Zona Metropolitana de Monterrey,2436.36
42359,Ciudad de México,869.02
42360,Sur,2625.59
42362,Ciudad de México,1662.62
42363,Sureste,939.82
42364,Zona Metropolitana de Guadalajara,1995.13
42365,Ciudad de México,2594.55
42366,Bajío,709.1
42367,Zona Metropolitana de Guadalajara,918.37
42368,Sur,531.18
42369,Bajío,1633.24
42370,Zona Metropolitana de Guadalajara,1093.62
42371,Zona Metropolitana de Guadalajara,3691.28
42372,Noroeste,754.56
42373,Sureste,941.12
42374,Ciudad de México,1789.72
42375,Ciudad de México,207.47
42377,Ciudad de México,3020.94
42378,Zona Metropolitana de Monterrey,913.67
42379,Ciudad de México,1888.41
42380,Zona Metropolitana de Monterrey,1147.44
42381,Sureste,598.94
42382,Zona Metropolitana de Guadalajara,1344.77
42383,Ciudad de México,2798.35
42384,Zona Metropolitana de Guadalajara,1372.4
42385,Ciudad de México,2542.21
42386,Zona Metropolitana de Guadalajara,1262.34
42387,Zona Metropolitana de Guadalajara,1676.95
42388,Ciudad de México,1014.07
42389,Zona Metropolitana de Guadalajara,3306.3
42390,Ciudad de México,391.67
42391,Ciudad de México,764.09
42392,Zona Metropolitana de Monterrey,401.36
42394,Zona Metropolitana de Monterrey,903.78
42395,Bajío,1423.03
42396,Zona Metropolitana de Guadalajara,1626.75
42397,Zona Metropolitana de Monterrey,1113.86
42398,Zona Metropolitana de Monterrey,962.82
42399,Noroeste,689.9
42401,Sur,378.13
42402,Bajío,2264.82
42403,Bajío,1564.18
42404,Noroeste,1561.28
42405,Zona Metropolitana de Monterrey,1599.96
42406,Zona Metropolitana de Guadalajara,914.14
42407,Ciudad de México,3512.89
42408,Zona Metropolitana de Guadalajara,576.14
42410,Bajío,855.36
42411,Sureste,1009.91
42412,Bajío,1875.16
42414,Bajío,687.05
42415,Ciudad de México,944.34
42418,Ciudad de México,1679.22
42420,Zona Metropolitana de Guadalajara,541.66
42421,Ciudad de México,1534.01
42422,Noroeste,1499.28
42423,Ciudad de México,969.1
42424,Ciudad de México,522.57
42425,Ciudad de México,1821.4
42426,Zona Metropolitana de Guadalajara,150.0
42427,Zona Metropolitana de Monterrey,544.54
42428,Ciudad de México,2004.31
42429,Ciudad de México,1255.12
42430,Sur,573.34
42431,Ciudad de México,1049.78
42432,Bajío,1833.21
42433,Zona Metropolitana de Guadalajara,1403.59
42434,Zona Metropolitana de Guadalajara,1260.3
42435,Ciudad de México,2165.65
42436,Zona Metropolitana de Guadalajara,2107.39
42437,Ciudad de México,1236.93
42438,Noroeste,1889.91
42440,Zona Metropolitana de Guadalajara,1505.58
42441,Ciudad de México,429.09
42442,Noroeste,1656.3
42443,Zona Metropolitana de Monterrey,556.69
42444,Sureste,788.45
42445,Zona Metropolitana de Monterrey,1701.43
42446,Ciudad de México,1311.89
42447,Zona Metropolitana de Monterrey,1790.61
42448,Ciudad de México,1541.23
42449,Zona Metropolitana de Monterrey,1704.84
42450,Noroeste,1067.51
42451,Sur,747.25
42452,Ciudad de México,578.91
42453,Bajío,911.34
42454,Zona Metropolitana de Monterrey,1686.01
42455,Zona Metropolitana de Monterrey,1752.6
42456,Ciudad de México,1205.22
42457,Sur,1025.38
42458,Bajío,523.31
42459,Ciudad de México,2365.67
42460,Zona Metropolitana de Guadalajara,717.18
42461,Sur,505.85
42462,Ciudad de México,2742.81
42463,Zona Metropolitana de Monterrey,1883.02
42464,Noroeste,556.91
42465,Zona Metropolitana de Guadalajara,1756.04
42466,Sureste,992.65
42467,Zona Metropolitana de Monterrey,150.0
42468,Bajío,2469.4
42469,Sur,527.61
42470,Ciudad de México,320.98
42471,Ciudad de México,2429.6
42472,Bajío,1013.11
42473,Zona Metropolitana de Monterrey,2148.55
42474,Sureste,1289.41
42476,Ciudad de México,1694.7
42477,Noroeste,1049.57
42478,Zona Metropolitana de Guadalajara,1929.59
42479,Sur,621.24
42480,Ciudad de México,2796.38
42481,Ciudad de México,1359.13
42482,Bajío,2065.05
42483,Ciudad de México,150.0
42484,Zona Metropolitana de Monterrey,1104.68
42485,Sur,570.38
42486,Noroeste,1369.34
42487,Bajío,1628.05
42488,Ciudad de México,1665.43
42489,Zona Metropolitana de Monterrey,1537.21
42490,Ciudad de México,1561.44
42491,Bajío,2304.64
42492,Bajío,484.28
42493,Zona Metropolitana de Guadalajara,691.48
42494,Noroeste,1517.63
42495,Ciudad de México,2359.75
42496,Zona Metropolitana de Monterrey,1653.87
42497,Zona Metropolitana de Monterrey,2342.49
42498,Ciudad de México,1344.35
42499,Noroeste,1561.31
42500,Zona Metropolitana de Guadalajara,1227.15
42501,Ciudad de México,2151.64
42502,Sureste,1048.95
42503,Zona Metropolitana de Monterrey,518.56
42504,Zona Metropolitana de Guadalajara,1198.92
42505,Ciudad de México,788.66
42506,Zona Metropolitana de Guadalajara,2111.55
42507,Ciudad de México,961.09
42508,Noroeste,2362.31
42509,Zona Metropolitana de Monterrey,2154.03
42510,Sureste,1236.05
42511,Zona Metropolitana de Guadalajara,451.31
42512,Zona Metropolitana de Guadalajara,150.0
42513,Ciudad de México,2084.17
42514,Zona Metropolitana de Guadalajara,505.66
42515,Zona Metropolitana de Guadalajara,299.84
42516,Noroeste,608.77
42517,Ciudad de México,2553.42
42518,Ciudad de México,1181.22
42519,Zona Metropolitana de Guadalajara,1348.54
42520,Ciudad de México,2400.84
42521,Ciudad de México,150.0
42522,Noroeste,2154.67
42524,Zona Metropolitana de Monterrey,1407.11
42525,Zona Metropolitana de Monterrey,437.04
42526,Zona Metropolitana de Monterrey,1716.49
42527,Zona Metropolitana de Monterrey,1833.68
42528,Zona Metropolitana de Monterrey,150.0
42529,Zona Metropolitana de Guadalajara,1639.78
42530,Sureste,1085.75
42531,Ciudad de México,2289.18
42532,Zona Metropolitana de Guadalajara,2007.03
42533,Zona Metropolitana de Monterrey,4568.29
42534,Zona Metropolitana de Monterrey,1020.76
42535,Sureste,496.01
42536,Zona Metropolitana de Guadalajara,1535.01
42538,Zona Metropolitana de Guadalajara,1315.4
42539,Ciudad de México,1634.82
42540,Ciudad de México,1591.73
42541,Sur,1094.31
42542,Sur,1008.59
42543,Sur,889.1
42544,Zona Metropolitana de Guadalajara,528.39
42545,Ciudad de México,2264.59
42546,Zona Metropolitana de Monterrey,2706.15
42547,Zona Metropolitana de Guadalajara,1894.05
42548,Zona Metropolitana de Guadalajara,893.66
42549,Zona Metropolitana de Monterrey,1290.98
42550,Noroeste,2353.77
42551,Zona Metropolitana de Monterrey,3640.74
42552,Zona Metropolitana de Guadalajara,1953.17
42553,Ciudad de México,2907.0
42554,Ciudad de México,664.48
42555,Zona Metropolitana de Guadalajara,150.0
42556,Zona Metropolitana de Guadalajara,1022.15
42557,Zona Metropolitana de Monterrey,2324.86
42558,Bajío,346.12
42559,Zona Metropolitana de Monterrey,1191.19
42560,Bajío,229.05
42562,Ciudad de México,1539.4
42563,Noroeste,1724.76
42564,Ciudad de México,2131.6
42565,Bajío,1180.06
42566,Ciudad de México,828.91
42568,Sureste,1878.71
42569,Sur,2688.29
42570,Noroeste,375.26
42571,Ciudad de México,2770.03
42572,Bajío,2017.07
42573,Sur,828.47
42574,Zona Metropolitana de Guadalajara,1651.1
42575,Ciudad de México,150.0
42576,Ciudad de México,150.0
42577,Sur,1431.39
42578,Zona Metropolitana de Guadalajara,1439.0
42579,Ciudad de México,1693.21
42581,Ciudad de México,2215.47
42583,Ciudad de México,2707.54
42584,Ciudad de México,1584.14
42585,Zona Metropolitana de Monterrey,2017.27
42586,Zona Metropolitana de Monterrey,2369.64
42587,Zona Metropolitana de Monterrey,2375.73
42588,Zona Metropolitana de Guadalajara,4230.88
42589,Ciudad de México,878.26
42590,Ciudad de México,837.38
42591,Zona Metropolitana de Monterrey,1151.97
42592,Bajío,345.68
42593,Zona Metropolitana de Monterrey,2226.38
42594,Bajío,2086.98
42595,Sur,1751.86
42596,Sur,1027.48
42598,Noroeste,541.48
42599,Noroeste,1857.51
42600,Bajío,1273.25
42601,Ciudad de México,1358.16
42602,Zona Metropolitana de Monterrey,1730.82
42603,Noroeste,2123.6
42604,Bajío,540.59
42605,Zona Metropolitana de Monterrey,150.0
42606,Zona Metropolitana de Monterrey,1998.05
42607,Noroeste,4142.77
42608,Sureste,1311.5
42609,Zona Metropolitana de Guadalajara,2180.95
42610,Zona Metropolitana de Monterrey,573.55
42611,Zona Metropolitana de Monterrey,693.15
42613,Ciudad de México,2790.03
42614,Sureste,911.61
42615,Bajío,1030.15
42616,Bajío,1808.01
42617,Zona Metropolitana de Guadalajara,990.69
42618,Ciudad de México,2300.34
42619,Ciudad de México,911.79
42620,Sureste,1248.26
42621,Sureste,1578.33
42622,Noroeste,530.68
42623,Ciudad de México,200.11
42624,Ciudad de México,1850.96
42625,Zona Metropolitana de Guadalajara,2273.24
42626,Zona Metropolitana de Guadalajara,2268.78
42627,Sur,1459.28
42628,Zona Metropolitana de Monterrey,1100.97
42629,Noroeste,2693.98
42631,Ciudad de México,2452.25
42632,Sureste,3029.67
42633,Zona Metropolitana de Monterrey,150.0
42634,Zona Metropolitana de Monterrey,1863.44
42635,Sur,3713.42
42636,Sureste,1417.68
42637,Ciudad de México,1107.45
42638,Ciudad de México,1288.72
42639,Sureste,252.81
42640,Noroeste,273.43
42641,Ciudad de México,1089.52
42642,Ciudad de México,458.93
42643,Ciudad de México,946.65
42644,Noroeste,1859.28
42645,Ciudad de México,1339.4
42646,Ciudad de México,1163.07
42647,Zona Metropolitana de Monterrey,1394.08
42648,Ciudad de México,869.77
42649,Ciudad de México,680.88
42650,Noroeste,1598.4
42651,Zona Metropolitana de Monterrey,2733.6
42652,Ciudad de México,3008.9
42653,Zona Metropolitana de Monterrey,710.73
42654,Ciudad de México,1829.1
42655,Zona Metropolitana de Monterrey,468.53
42656,Zona Metropolitana de Monterrey,491.38
42657,Ciudad de México,1747.45
42658,Zona Metropolitana de Monterrey,1691.46
42659,Sureste,1208.4
42660,Sureste,2168.87
42661,Ciudad de México,1272.9
42662,Bajío,2153.39
42663,Bajío,909.02
42664,Bajío,168.08
42665,Bajío,1765.79
42666,Ciudad de México,2306.0
42667,Zona Metropolitana de Monterrey,2717.44
42669,Zona Metropolitana de Monterrey,788.67
42670,Sur,150.0
42671,Noroeste,988.18
42672,Zona Metropolitana de Guadalajara,1964.84
42673,Noroeste,885.61
42674,Ciudad de México,2272.43
42675,Zona Metropolitana de Monterrey,1328.47
42676,Zona Metropolitana de Monterrey,811.6
42677,Ciudad de México,3509.53
42678,Sureste,181.11
42679,Zona Metropolitana de Monterrey,919.29
42680,Ciudad de México,2410.06
42681,Ciudad de México,1655.14
42682,Ciudad de México,2526.24
42683,Bajío,909.87
42684,Zona Metropolitana de Monterrey,551.3
42685,Zona Metropolitana de Monterrey,2106.88
42686,Zona Metropolitana de Guadalajara,1336.73
42687,Zona Metropolitana de Guadalajara,1162.95
42688,Ciudad de México,1506.33
42689,Noroeste,374.74
42690,Ciudad de México,1732.43
42691,Sur,2088.17
42692,Bajío,1155.91
42693,Ciudad de México,920.53
42694,Ciudad de México,2488.59
42695,Bajío,2443.39
42696,Sur,1321.38
42697,Ciudad de México,778.1
42698,Zona Metropolitana de Guadalajara,2953.26
42699,Bajío,150.0
42700,Ciudad de México,1341.05
42702,Zona Metropolitana de Monterrey,150.0
42703,Zona Metropolitana de Guadalajara,2297.41
42704,Zona Metropolitana de Guadalajara,1003.36
42705,Ciudad de México,2685.71
42706,Sur,2604.15
42707,Ciudad de México,1684.69
42708,Sureste,1027.87
42709,Noroeste,2329.31
42710,Zona Metropolitana de Guadalajara,729.12
42711,Zona Metropolitana de Monterrey,2509.98
42712,Zona Metropolitana de Monterrey,2402.7
42714,Ciudad de México,1166.4
42715,Zona Metropolitana de Guadalajara,2133.84
42716,Ciudad de México,677.22
42717,Sur,1578.85
42718,Zona Metropolitana de Guadalajara,977.84
42719,Bajío,2149.35
42720,Ciudad de México,2362.91
42721,Ciudad de México,334.22
42722,Sur,1188.09
42723,Ciudad de México,1120.89
42724,Ciudad de México,1852.43
42725,Ciudad de México,1646.97
42726,Zona Metropolitana de Guadalajara,328.46
42727,Ciudad de México,403.21
42728,Noroeste,960.72
42730,Sur,468.88
42731,Ciudad de México,1782.82
42732,Zona Metropolitana de Monterrey,658.79
42733,Ciudad de México,1063.17
42735,Ciudad de México,875.25
42736,Sur,1260.96
42737,Bajío,1604.89
42738,Ciudad de México,2180.62
42739,Ciudad de México,4830.93
42740,Sureste,2453.71
42741,Noroeste,3593.79
42742,Zona Metropolitana de Monterrey,2450.25
42743,Sureste,990.1
42744,Sur,1756.82
42745,Sureste,1718.96
42746,Zona Metropolitana de Guadalajara,760.07
42747,Ciudad de México,1291.55
42748,Ciudad de México,1603.13
42749,Zona Metropolitana de Monterrey,1919.94
42750,Zona Metropolitana de Guadalajara,2644.29
42751,Sur,2458.28
42752,Ciudad de México,1150.01
42753,Noroeste,1594.01
42754,Noroeste,1582.24
42755,Zona Metropolitana de Guadalajara,3458.22
42756,Zona Metropolitana de Monterrey,831.11
42757,Ciudad de México,1132.36
42758,Bajío,2623.26
42759,Noroeste,1458.73
42760,Zona Metropolitana de Monterrey,1273.52
42761,Noroeste,2988.26
42762,Zona Metropolitana de Monterrey,1183.6
42763,Bajío,1756.92
42764,Zona Metropolitana de Guadalajara,861.11
42765,Zona Metropolitana de Monterrey,1506.89
42767,Sureste,1367.42
42769,Ciudad de México,150.0
42772,Noroeste,971.78
42773,Zona Metropolitana de Guadalajara,2453.91
42774,Zona Metropolitana de Monterrey,3023.91
42775,Zona Metropolitana de Guadalajara,1768.98
42776,Ciudad de México,1467.39
42777,Ciudad de México,381.53
42779,Zona Metropolitana de Monterrey,2081.41
42780,Ciudad de México,2252.63
42781,Zona Metropolitana de Monterrey,1376.9
42782,Zona Metropolitana de Monterrey,2007.1
42783,Sur,1745.51
42784,Ciudad de México,1149.34
42785,Bajío,181.5
42786,Ciudad de México,1597.39
42787,Noroeste,1246.75
42788,Zona Metropolitana de Monterrey,1620.21
42789,Zona Metropolitana de Guadalajara,269.06
42790,Ciudad de México,1123.39
42791,Ciudad de México,1271.7
42792,Zona Metropolitana de Guadalajara,2273.28
42793,Ciudad de México,1446.24
42794,Ciudad de México,906.28
42795,Sur,1184.04
42796,Ciudad de México,1169.66
42797,Sur,650.66
42798,Zona Metropolitana de Guadalajara,3152.28
42799,Ciudad de México,1997.0
42800,Ciudad de México,719.8
42801,Sur,1364.39
42802,Ciudad de México,1554.33
42803,Bajío,1434.55
42804,Ciudad de México,3160.15
42805,Ciudad de México,1109.19
42806,Zona Metropolitana de Guadalajara,323.76
42807,Ciudad de México,1126.76
42808,Bajío,2321.04
42809,Bajío,1135.05
42810,Noroeste,1230.71
42812,Zona Metropolitana de Guadalajara,777.9
42813,Ciudad de México,1207.21
42814,Sureste,961.68
42815,Zona Metropolitana de Monterrey,890.0
42816,Bajío,1990.01
42818,Ciudad de México,2880.85
42819,Zona Metropolitana de Monterrey,1344.61
42820,Zona Metropolitana de Monterrey,1873.29
42821,Zona Metropolitana de Guadalajara,1653.65
42822,Noroeste,1120.53
42823,Ciudad de México,776.72
42824,Sureste,1121.25
42825,Sur,709.0
42826,Zona Metropolitana de Guadalajara,2345.48
42827,Zona Metropolitana de Monterrey,2059.87
42828,Ciudad de México,1309.45
42829,Ciudad de México,3311.07
42830,Zona Metropolitana de Monterrey,150.0
42831,Bajío,3127.09
42832,Zona Metropolitana de Monterrey,1603.73
42833,Zona Metropolitana de Guadalajara,784.35
42834,Zona Metropolitana de Guadalajara,1525.37
42835,Zona Metropolitana de Monterrey,2026.98
42836,Sureste,2229.29
42837,Ciudad de México,1381.77
42839,Zona Metropolitana de Guadalajara,1902.48
42840,Ciudad de México,1161.13
42841,Zona Metropolitana de Monterrey,1876.49
42842,Bajío,214.54
42843,Sureste,1155.02
42844,Ciudad de México,1015.69
42845,Ciudad de México,1512.03
42846,Ciudad de México,624.6
42847,Ciudad de México,1947.2
42848,Bajío,646.97
42849,Ciudad de México,2902.84
42850,Sur,954.59
42851,Ciudad de México,1145.84
42852,Ciudad de México,2004.84
42853,Bajío,387.25
42854,Noroeste,2844.5
42855,Zona Metropolitana de Monterrey,150.0
42856,Bajío,800.27
42857,Noroeste,1899.22
42858,Zona Metropolitana de Guadalajara,299.16
42859,Zona Metropolitana de Guadalajara,1206.03
42860,Noroeste,1134.01
42862,Zona Metropolitana de Guadalajara,2270.11
42863,Zona Metropolitana de Monterrey,1710.83
42864,Noroeste,2623.62
42865,Ciudad de México,1055.47
42866,Zona Metropolitana de Monterrey,1407.58
42867,Zona Metropolitana de Guadalajara,630.1
42868,Ciudad de México,1710.07
42869,Sureste,1168.0
42870,Ciudad de México,308.9
42871,Ciudad de México,3714.42
42872,Zona Metropolitana de Monterrey,1842.9
42874,Ciudad de México,1635.06
42875,Ciudad de México,2301.46
42876,Bajío,539.28
42877,Sureste,1195.75
42878,Sureste,1523.15
42879,Bajío,1603.09
42880,Ciudad de México,1613.03
42881,Zona Metropolitana de Guadalajara,837.38
42882,Ciudad de México,1175.91
42883,Bajío,711.17
42884,Noroeste,2173.82
42885,Zona Metropolitana de Guadalajara,1642.73
42887,Zona Metropolitana de Guadalajara,1700.7
42888,Bajío,1614.05
42889,Bajío,1006.19
42890,Zona Metropolitana de Guadalajara,1487.74
42891,Zona Metropolitana de Guadalajara,4167.64
42892,Sureste,2769.07
42893,Zona Metropolitana de Guadalajara,3072.78
42894,Zona Metropolitana de Guadalajara,667.58
42895,Zona Metropolitana de Guadalajara,667.52
42896,Ciudad de México,2636.95
42897,Zona Metropolitana de Monterrey,519.7
42898,Noroeste,2496.29
42899,Zona Metropolitana de Monterrey,2584.03
42900,Sur,549.76
42901,Ciudad de México,234.68
42902,Ciudad de México,1505.89
42903,Bajío,1737.33
42905,Bajío,985.43
42906,Zona Metropolitana de Monterrey,2138.26
42907,Sur,1300.0
42908,Noroeste,1810.67
42909,Ciudad de México,1232.4
42910,Bajío,2719.94
42911,Ciudad de México,2174.84
42912,Ciudad de México,150.0
42913,Ciudad de México,1819.31
42914,Sur,1046.32
42915,Ciudad de México,535.95
42916,Bajío,185.8
42917,Zona Metropolitana de Guadalajara,2473.44
42918,Sureste,2344.97
42920,Zona Metropolitana de Monterrey,6053.02
42921,Zona Metropolitana de Guadalajara,4131.43
42922,Noroeste,317.46
42923,Ciudad de México,2953.33
42924,Zona Metropolitana de Guadalajara,488.29
42925,Zona Metropolitana de Guadalajara,1520.01
42926,Noroeste,1791.3
42927,Zona Metropolitana de Monterrey,1035.0
42928,Zona Metropolitana de Monterrey,2702.66
42929,Zona Metropolitana de Monterrey,3523.14
42930,Noroeste,1879.74
42931,Bajío,1153.47
42933,Ciudad de México,958.3
42934,Zona Metropolitana de Guadalajara,1811.11
42935,Noroeste,915.3
42936,Sureste,668.59
42938,Zona Metropolitana de Monterrey,1149.41
42939,Ciudad de México,513.41
42940,Ciudad de México,2263.87
42941,Zona Metropolitana de Monterrey,584.47
42942,Ciudad de México,1663.85
42943,Ciudad de México,732.78
42944,Zona Metropolitana de Monterrey,2137.4
42945,Ciudad de México,1379.51
42946,Zona Metropolitana de Guadalajara,2218.76
42947,Zona Metropolitana de Monterrey,150.0
42948,Zona Metropolitana de Monterrey,1760.48
42949,Zona Metropolitana de Guadalajara,1688.81
42950,Sur,745.22
42953,Ciudad de México,344.78
42954,Zona Metropolitana de Guadalajara,185.65
42955,Bajío,1061.2
42956,Zona Metropolitana de Monterrey,2151.72
42957,Zona Metropolitana de Guadalajara,435.88
42958,Zona Metropolitana de Monterrey,410.48
42959,Ciudad de México,1341.26
42960,Noroeste,1268.03
42961,Zona Metropolitana de Guadalajara,1752.84
42962,Ciudad de México,1203.97
42963,Zona Metropolitana de Monterrey,2015.46
42964,Sur,1955.79
42965,Bajío,3212.58
42966,Zona Metropolitana de Guadalajara,1731.41
42967,Bajío,519.6
42968,Zona Metropolitana de Guadalajara,340.56
42969,Ciudad de México,514.71
42970,Zona Metropolitana de Monterrey,2059.3
42971,Noroeste,1499.42
42972,Zona Metropolitana de Monterrey,545.64
42973,Bajío,499.09
42974,Zona Metropolitana de Guadalajara,2372.52
42975,Ciudad de México,918.42
42976,Sur,764.3
42977,Ciudad de México,1082.89
42978,Ciudad de México,3469.54
42980,Ciudad de México,4841.26
42981,Bajío,423.62
42982,Ciudad de México,3217.79
42983,Bajío,1619.71
42984,Zona Metropolitana de Monterrey,1388.97
42985,Ciudad de México,1624.49
42986,Ciudad de México,1604.75
42987,Zona Metropolitana de Monterrey,2249.97
42988,Noroeste,249.82
42989,Zona Metropolitana de Monterrey,5307.56
42990,Ciudad de México,639.18
42991,Zona Metropolitana de Guadalajara,961.04
42992,Ciudad de México,1862.25
42993,Sureste,1187.38
42994,Sur,1201.72
42995,Zona Metropolitana de Guadalajara,1098.59
42996,Zona Metropolitana de Monterrey,1660.64
42997,Sureste,347.91
42998,Zona Metropolitana de Guadalajara,1174.74
42999,Sureste,1612.58
43000,Ciudad de México,658.21
43001,Zona Metropolitana de Guadalajara,1369.34
43002,Zona Metropolitana de Monterrey,3327.9
43003,Zona Metropolitana de Monterrey,1522.97
43004,Noroeste,1606.0
43005,Zona Metropolitana de Guadalajara,1714.86
43008,Zona Metropolitana de Guadalajara,478.79
43009,Noroeste,652.8
43010,Sur,543.36
43011,Bajío,1148.35
43012,Ciudad de México,1900.11
43013,Bajío,2044.87
43015,Bajío,1693.75
43017,Bajío,2097.62
43018,Ciudad de México,566.27
43019,Ciudad de México,1227.72
43020,Zona Metropolitana de Monterrey,837.36
43021,Ciudad de México,1474.14
43022,Zona Metropolitana de Monterrey,1525.86
43023,Zona Metropolitana de Guadalajara,1190.14
43024,Ciudad de México,1339.37
43025,Ciudad de México,2204.42
43026,Zona Metropolitana de Guadalajara,442.96
43027,Noroeste,162.07
43028,Sur,680.1
43029,Sureste,2142.37
43030,Sur,953.24
43031,Noroeste,1080.19
43032,Bajío,576.59
43033,Ciudad de México,608.2
43034,Bajío,463.0
43035,Noroeste,2117.4
43036,Ciudad de México,150.0
43037,Zona Metropolitana de Guadalajara,1879.69
43038,Bajío,811.17
43039,Zona Metropolitana de Monterrey,1963.77
43040,Zona Metropolitana de Monterrey,472.04
43041,Ciudad de México,1525.05
43042,Zona Metropolitana de Monterrey,1985.22
43043,Bajío,548.97
43044,Zona Metropolitana de Monterrey,1251.01
43045,Ciudad de México,1040.16
43046,Noroeste,852.0
43047,Ciudad de México,1368.54
43048,Ciudad de México,867.26
43050,Ciudad de México,1960.6
43051,Zona Metropolitana de Monterrey,198.82
43052,Zona Metropolitana de Guadalajara,849.21
43053,Sureste,1299.17
43054,Bajío,978.74
43055,Bajío,1497.44
43057,Ciudad de México,2047.33
43059,Ciudad de México,1535.23
43060,Noroeste,1613.58
43061,Ciudad de México,3721.05
43062,Zona Metropolitana de Monterrey,1457.14
43063,Zona Metropolitana de Guadalajara,1597.55
43064,Bajío,1374.31
43065,Sur,181.91
43066,Zona Metropolitana de Monterrey,1920.89
43067,Ciudad de México,1900.16
43069,Ciudad de México,1607.0
43070,Sur,1164.19
43071,Zona Metropolitana de Guadalajara,2603.51
43072,Ciudad de México,3032.8
43073,Zona Metropolitana de Monterrey,833.74
43074,Zona Metropolitana de Guadalajara,490.66
43075,Ciudad de México,1998.0
43076,Zona Metropolitana de Monterrey,2403.15
43077,Bajío,1950.53
43078,Bajío,920.81
43079,Sureste,3050.72
43080,Zona Metropolitana de Monterrey,150.0
43081,Sur,1122.78
43082,Zona Metropolitana de Monterrey,2885.44
43083,Zona Metropolitana de Guadalajara,373.17
43084,Noroeste,614.55
43085,Zona Metropolitana de Guadalajara,150.0
43086,Sureste,2545.18
43087,Sur,478.66
43088,Bajío,1820.91
43089,Ciudad de México,1397.75
43090,Ciudad de México,310.08
43091,Ciudad de México,1443.51
43092,Zona Metropolitana de Monterrey,807.51
43093,Ciudad de México,1777.52
43094,Zona Metropolitana de Monterrey,1977.09
43095,Ciudad de México,2047.4
43096,Zona Metropolitana de Monterrey,744.46
43097,Sur,1502.17
43098,Noroeste,958.86
43099,Ciudad de México,1516.65
43100,Zona Metropolitana de Monterrey,150.0
43101,Zona Metropolitana de Monterrey,1681.81
43102,Zona Metropolitana de Monterrey,800.73
43103,Zona Metropolitana de Monterrey,711.8
43104,Ciudad de México,2483.47
43105,Ciudad de México,1550.77
43106,Sur,439.97
43107,Noroeste,870.97
43108,Zona Metropolitana de Guadalajara,1784.78
43109,Zona Metropolitana de Monterrey,2964.97
43110,Bajío,464.43
43112,Zona Metropolitana de Guadalajara,1978.74
43113,Ciudad de México,2318.96
43114,Sureste,2046.44
43115,Ciudad de México,2642.11
43116,Ciudad de México,459.64
43117,Zona Metropolitana de Guadalajara,1009.23
43118,Zona Metropolitana de Guadalajara,458.87
43119,Ciudad de México,1281.81
43120,Zona Metropolitana de Monterrey,796.57
43121,Zona Metropolitana de Guadalajara,1383.41
43122,Ciudad de México,1600.61
43123,Noroeste,4755.96
43124,Ciudad de México,1610.33
43125,Ciudad de México,2498.41
43126,Sur,360.05
43127,Sur,150.0
43128,Ciudad de México,3588.77
43129,Ciudad de México,150.0
43130,Zona Metropolitana de Guadalajara,1277.94
