Date,Product_id,Region,Units_expected,Stock,Percentage,Units_sold,Sales_amount,Sales_amount_manual,Clientes_unicos,N_transacciones,Product_name,Category,Subcategory,Static_price,Stock_turnover,Sell_through_pct,Days_inventory,Revenue_per_Unit_of_stock,Overstock_critico,Priority_action,Sobrestock crítico por MES,Excedente
2025-04-01,42,zona metropolitana de monterrey,1009,1462,144.9,183,6704.69,7836.06,88,92,Shirts Product 42,Casual Wear,Shirts,42.82,0.125170999,18.13676908,239.6721311,4.585971272,TRUE,URGENTE 70% OFF,1288.12,1277.456
2025-05-01,42,zona metropolitana de monterrey,1083,1252,115.6,250,9123.03,10705,121,121,Shirts Product 42,Casual Wear,Shirts,42.82,0.199680511,23.08402585,150.24,7.286765176,TRUE,URGENTE 70% OFF,1113.28,-164.176
2025-06-01,42,zona metropolitana de monterrey,818,760,92.91,184,6686.46,7878.88,93,93,Shirts Product 42,Casual Wear,Shirts,42.82,0.242105263,22.49388753,123.9130435,8.797973684,TRUE,ALTO 50% OFF,648.508,812.684
2025-07-01,42,zona metropolitana de monterrey,893,1040,116.46,209,7585.83,8949.38,109,110,Shirts Product 42,Casual Wear,Shirts,42.82,0.200961538,23.40425532,149.2822967,7.294067308,TRUE,ALTO 50% OFF,900.248,87.564
2025-08-01,42,zona metropolitana de monterrey,880,867,98.52,173,6339.01,7407.86,84,85,Shirts Product 42,Casual Wear,Shirts,42.82,0.199538639,19.65909091,150.3468208,7.311430219,TRUE,URGENTE 70% OFF,748.776,661.212
2025-09-01,42,zona metropolitana de monterrey,910,1098,120.66,161,5823.72,6894.02,84,84,Shirts Product 42,Casual Wear,Shirts,42.82,0.146630237,17.69230769,204.5962733,5.303934426,TRUE,URGENTE 70% OFF,953.208,291.996
2025-10-01,42,zona metropolitana de monterrey,923,1157,125.35,221,8025.18,9463.22,112,112,Shirts Product 42,Casual Wear,Shirts,42.82,0.191011236,23.94366197,157.0588235,6.936197061,TRUE,URGENTE 70% OFF,1006.58,714.584
2025-11-01,42,zona metropolitana de monterrey,1069,1211,113.28,301,11099.85,12888.82,147,148,Shirts Product 42,Casual Wear,Shirts,42.82,0.248554913,28.15715622,120.6976744,9.165854666,TRUE,ALTO 50% OFF,1075.064,360.48
2025-12-01,42,zona metropolitana de monterrey,990,1154,116.57,300,11140.36,12846,143,143,Shirts Product 42,Casual Wear,Shirts,42.82,0.259965338,30.3030303,115.4,9.653691508,TRUE,ALTO 50% OFF,1014.116,653.636
2025-01-01,43,zona metropolitana de monterrey,2717,2796,102.91,585,16489.06,19223.1,287,290,Shirts Product 43,Casual Wear,Shirts,32.86,0.209227468,21.53110048,143.3846154,5.897374821,TRUE,ALTO 50% OFF,2672.508,0
2025-02-01,43,zona metropolitana de monterrey,2109,2633,124.85,476,13443.5,15641.36,222,224,Shirts Product 43,Casual Wear,Shirts,32.86,0.180782378,22.56993836,165.9453782,5.105772883,TRUE,URGENTE 70% OFF,2483.18,2483.18
2025-03-01,43,zona metropolitana de monterrey,2164,2623,121.21,504,14134.67,16561.44,234,241,Shirts Product 43,Casual Wear,Shirts,32.86,0.192146397,23.29020333,156.1309524,5.388741899,TRUE,URGENTE 70% OFF,2477.548,-5.632
2025-04-01,43,zona metropolitana de monterrey,1945,2183,112.24,383,10933.59,12585.38,184,184,Shirts Product 43,Casual Wear,Shirts,32.86,0.175446633,19.69151671,170.9921671,5.008515804,TRUE,URGENTE 70% OFF,2048.312,2053.944
2025-05-01,43,zona metropolitana de monterrey,2313,2989,129.23,517,14632.23,16988.62,256,258,Shirts Product 43,Casual Wear,Shirts,32.86,0.172967548,22.35192391,173.44294,4.895359652,TRUE,URGENTE 70% OFF,2833.924,779.98
2025-06-01,43,zona metropolitana de monterrey,2054,2722,132.52,469,13174.05,15411.34,247,251,Shirts Product 43,Casual Wear,Shirts,32.86,0.17229978,22.83349562,174.1151386,4.839842028,TRUE,URGENTE 70% OFF,2562.976,1782.996
2025-07-01,43,zona metropolitana de monterrey,2251,3065,136.16,534,14996.29,17547.24,259,262,Shirts Product 43,Casual Wear,Shirts,32.86,0.174225122,23.72278987,172.1910112,4.89275367,TRUE,URGENTE 70% OFF,2901.608,1118.612
2025-08-01,43,zona metropolitana de monterrey,2095,2605,124.34,545,15306.35,17908.7,257,260,Shirts Product 43,Casual Wear,Shirts,32.86,0.209213052,26.01431981,143.3944954,5.875758157,TRUE,ALTO 50% OFF,2455.792,1337.18
2025-09-01,43,zona metropolitana de monterrey,2450,2894,118.12,481,13531.49,15805.66,240,243,Shirts Product 43,Casual Wear,Shirts,32.86,0.166205943,19.63265306,180.4989605,4.675704907,TRUE,URGENTE 70% OFF,2752.256,1415.076
2025-10-01,43,zona metropolitana de monterrey,1963,2180,111.05,455,12635.47,14951.3,221,225,Shirts Product 43,Casual Wear,Shirts,32.86,0.208715596,23.17880795,143.7362637,5.796087156,TRUE,ALTO 50% OFF,2046.74,631.664
2025-11-01,43,zona metropolitana de monterrey,2442,2396,98.12,706,19864.95,23199.16,333,342,Shirts Product 43,Casual Wear,Shirts,32.86,0.294657763,28.91072891,101.8130312,8.290880634,TRUE,ALTO 50% OFF,2278.256,1646.592
2025-12-01,43,zona metropolitana de monterrey,2461,3572,145.14,720,20228.37,23659.2,345,351,Shirts Product 43,Casual Wear,Shirts,32.86,0.201567749,29.25639984,148.8333333,5.663037514,TRUE,ALTO 50% OFF,3397.832,1751.24
2025-01-01,44,zona metropolitana de monterrey,1928,2638,136.83,442,19537.84,22913.28,214,215,Shirts Product 44,Casual Wear,Shirts,51.84,0.167551175,22.9253112,179.0497738,7.406307809,TRUE,URGENTE 70% OFF,2473.804,0
2025-02-01,44,zona metropolitana de monterrey,1706,1931,113.19,350,15525,18144,163,165,Shirts Product 44,Casual Wear,Shirts,51.84,0.181253237,20.51582649,165.5142857,8.039875712,TRUE,URGENTE 70% OFF,1795.172,1795.172
2025-03-01,44,zona metropolitana de monterrey,1783,2291,128.49,433,19142.82,22446.72,203,209,Shirts Product 44,Casual Wear,Shirts,51.84,0.189000436,24.28491307,158.7297921,8.355661283,TRUE,URGENTE 70% OFF,2136.812,341.64
2025-04-01,44,zona metropolitana de monterrey,1851,2427,131.12,392,17652.44,20321.28,197,198,Shirts Product 44,Casual Wear,Shirts,51.84,0.161516275,21.17774176,185.7397959,7.273358055,TRUE,URGENTE 70% OFF,2269.656,1928.016
2025-05-01,44,zona metropolitana de monterrey,1861,2296,123.37,403,17746.99,20891.52,203,206,Shirts Product 44,Casual Wear,Shirts,51.84,0.175522648,21.65502418,170.9181141,7.729525261,TRUE,URGENTE 70% OFF,2147.956,219.94
2025-06-01,44,zona metropolitana de monterrey,1454,1837,126.34,411,14893.835,21306.24,173,173,Shirts Product 44,Casual Wear,Shirts,51.84,0.223734349,28.26685007,134.0875912,8.107694611,TRUE,ALTO 50% OFF,1685.392,1465.452
2025-07-01,44,zona metropolitana de monterrey,1478,1929,130.51,346,15458.53,17936.64,179,181,Shirts Product 44,Casual Wear,Shirts,51.84,0.179367548,23.41001353,167.2543353,8.01375324,TRUE,URGENTE 70% OFF,1772.388,306.936
2025-08-01,44,zona metropolitana de monterrey,1792,2441,136.22,385,17105.3,19958.4,180,184,Shirts Product 44,Casual Wear,Shirts,51.84,0.157722245,21.484375,190.2077922,7.007496927,TRUE,URGENTE 70% OFF,2277.536,1970.6
2025-09-01,44,zona metropolitana de monterrey,1649,2020,122.5,347,15409.77,17988.48,175,176,Shirts Product 44,Casual Wear,Shirts,51.84,0.171782178,21.0430564,174.6397695,7.62859901,TRUE,URGENTE 70% OFF,1873,-97.6
2025-10-01,44,zona metropolitana de monterrey,1508,1908,126.53,299,13366.19,15500.16,150,151,Shirts Product 44,Casual Wear,Shirts,51.84,0.156708595,19.82758621,191.4381271,7.005340671,TRUE,URGENTE 70% OFF,1756.164,1853.764
2025-11-01,44,zona metropolitana de monterrey,1744,2016,115.6,453,19899.05,23483.52,217,218,Shirts Product 44,Casual Wear,Shirts,51.84,0.224702381,25.97477064,133.5099338,9.870560516,TRUE,ALTO 50% OFF,1877.28,23.516
2025-12-01,44,zona metropolitana de monterrey,1904,2598,136.45,642,25783.685,33281.28,271,277,Shirts Product 44,Casual Wear,Shirts,51.84,0.247113164,33.71848739,121.4018692,9.924436105,TRUE,ALTO 50% OFF,2434.26,2410.744
2025-01-01,45,zona metropolitana de monterrey,1885,2131,113.05,410,18757.4,22058,211,213,Pants Product 45,Casual Wear,Pants,53.8,0.192397935,21.75066313,155.9268293,8.802158611,TRUE,URGENTE 70% OFF,1995.34,0
2025-02-01,45,zona metropolitana de monterrey,1813,2082,114.84,388,17674.27,20874.4,187,188,Pants Product 45,Casual Wear,Pants,53.8,0.18635927,21.40099283,160.9793814,8.489082613,TRUE,URGENTE 70% OFF,1944.192,1944.192
2025-03-01,45,zona metropolitana de monterrey,1777,2098,118.06,352,16106.67,18937.6,184,184,Pants Product 45,Casual Wear,Pants,53.8,0.167778837,19.80866629,178.8068182,7.677154433,TRUE,URGENTE 70% OFF,1956.328,12.136
2025-04-01,45,zona metropolitana de monterrey,1410,1678,119.01,266,12408.59,14310.8,137,137,Pants Product 45,Casual Wear,Pants,53.8,0.15852205,18.86524823,189.2481203,7.394868892,TRUE,URGENTE 70% OFF,1535.188,1523.052
2025-05-01,45,zona metropolitana de monterrey,1506,1653,109.76,315,14428.75,16947,159,159,Pants Product 45,Casual Wear,Pants,53.8,0.190562613,20.91633466,157.4285714,8.728826376,TRUE,URGENTE 70% OFF,1521.288,-1.764
2025-06-01,45,zona metropolitana de monterrey,1609,1896,117.84,331,15150.01,17807.8,170,172,Pants Product 45,Casual Wear,Pants,53.8,0.174578059,20.57178372,171.8429003,7.990511603,TRUE,URGENTE 70% OFF,1754.592,1756.356
2025-07-01,45,zona metropolitana de monterrey,1754,2069,117.96,412,18158.845,22165.6,187,190,Pants Product 45,Casual Wear,Pants,53.8,0.199130014,23.48916762,150.6553398,8.776628806,TRUE,URGENTE 70% OFF,1927.448,171.092
2025-08-01,45,zona metropolitana de monterrey,1978,1921,97.12,513,23693.06,27599.4,252,256,Pants Product 45,Casual Wear,Pants,53.8,0.267048412,25.93528817,112.3391813,12.33371161,TRUE,ALTO 50% OFF,1804.456,1633.364
2025-09-01,45,zona metropolitana de monterrey,1838,2866,155.93,302,13901.18,16247.6,162,162,Pants Product 45,Casual Wear,Pants,53.8,0.105373343,16.43090316,284.7019868,4.850376832,TRUE,URGENTE 70% OFF,2678.884,1045.52
2025-10-01,45,zona metropolitana de monterrey,1820,2046,112.42,379,17197.56,20390.2,192,192,Pants Product 45,Casual Wear,Pants,53.8,0.185239492,20.82417582,161.9525066,8.405454545,TRUE,URGENTE 70% OFF,1911.096,865.576
2025-11-01,45,zona metropolitana de monterrey,2140,2515,117.52,575,26521.96,30935,277,280,Pants Product 45,Casual Wear,Pants,53.8,0.228628231,26.86915888,131.2173913,10.54551093,TRUE,ALTO 50% OFF,2373.976,1508.4
2025-12-01,45,zona metropolitana de monterrey,1894,2262,119.43,543,25263.83,29213.4,263,265,Pants Product 45,Casual Wear,Pants,53.8,0.24005305,28.66948258,124.9723757,11.16880195,TRUE,ALTO 50% OFF,2118.684,610.284
2025-01-01,46,zona metropolitana de monterrey,1333,1409,105.7,339,25320.46,29526.9,166,166,Pants Product 46,Casual Wear,Pants,87.1,0.240596167,25.43135784,124.6902655,17.9705181,TRUE,ALTO 50% OFF,1282.16,0
2025-02-01,46,zona metropolitana de monterrey,1490,2042,137.05,314,23177.9,27349.4,164,165,Pants Product 46,Casual Wear,Pants,87.1,0.153770813,21.0738255,195.0955414,11.35058766,TRUE,URGENTE 70% OFF,1877.54,1877.54
2025-03-01,46,zona metropolitana de monterrey,1237,1279,103.4,240,17459.03,20904,111,111,Pants Product 46,Casual Wear,Pants,87.1,0.187646599,19.4017785,159.875,13.65053167,TRUE,URGENTE 70% OFF,1154.92,-722.62
2025-04-01,46,zona metropolitana de monterrey,1417,1887,133.17,295,21793.16,25694.5,151,151,Pants Product 46,Casual Wear,Pants,87.1,0.156332803,20.81863091,191.8983051,11.5491044,TRUE,URGENTE 70% OFF,1727.196,2449.816
2025-05-01,46,zona metropolitana de monterrey,1555,1970,126.69,314,23200.5,27349.4,151,151,Pants Product 46,Casual Wear,Pants,87.1,0.159390863,20.19292605,188.2165605,11.77690355,TRUE,URGENTE 70% OFF,1817.972,-631.844
2025-06-01,46,zona metropolitana de monterrey,1477,1740,117.81,315,23434.555,27436.5,145,148,Pants Product 46,Casual Wear,Pants,87.1,0.181034483,21.32701422,165.7142857,13.46813506,TRUE,URGENTE 70% OFF,1598.628,2230.472
2025-07-01,46,zona metropolitana de monterrey,1631,1822,111.71,442,32832.855,38498.2,215,215,Pants Product 46,Casual Wear,Pants,87.1,0.24259056,27.09993869,123.6651584,18.02022777,TRUE,ALTO 50% OFF,1687.948,-542.524
2025-08-01,46,zona metropolitana de monterrey,1542,1366,88.59,410,30093.155,35711,191,196,Pants Product 46,Casual Wear,Pants,87.1,0.300146413,26.58884565,99.95121951,22.03012811,FALSE,ALTO 50% OFF,1259.692,1802.216
2025-09-01,46,zona metropolitana de monterrey,1506,1830,121.51,285,21239.06,24823.5,139,141,Pants Product 46,Casual Wear,Pants,87.1,0.155737705,18.92430279,192.6315789,11.60604372,TRUE,URGENTE 70% OFF,1684.188,-118.028
2025-10-01,46,zona metropolitana de monterrey,1821,2481,136.24,438,32765.38,38149.8,210,214,Pants Product 46,Casual Wear,Pants,87.1,0.176541717,24.05271829,169.9315068,13.20652156,TRUE,URGENTE 70% OFF,2317.512,2435.54
2025-11-01,46,zona metropolitana de monterrey,1518,2048,134.91,402,29930.615,35014.2,198,199,Pants Product 46,Casual Wear,Pants,87.1,0.196289063,26.48221344,152.8358209,14.61455811,TRUE,URGENTE 70% OFF,1886.108,-549.432
2025-12-01,46,zona metropolitana de monterrey,1693,1981,117.01,453,33978.565,39456.3,240,240,Pants Product 46,Casual Wear,Pants,87.1,0.228672388,26.75723568,131.192053,17.15222867,TRUE,ALTO 50% OFF,1840.588,2390.02
2025-01-01,47,zona metropolitana de monterrey,1893,1897,100.21,393,19238.85,22554.27,199,203,Pants Product 47,Casual Wear,Pants,57.39,0.207169215,20.76069731,144.8091603,10.14172377,TRUE,ALTO 50% OFF,1776.748,0
2025-02-01,47,zona metropolitana de monterrey,1692,2024,119.62,328,16104.84,18823.92,170,171,Pants Product 47,Casual Wear,Pants,57.39,0.162055336,19.38534279,185.1219512,7.956936759,TRUE,URGENTE 70% OFF,1880.456,1880.456
2025-03-01,47,zona metropolitana de monterrey,1992,2888,144.98,430,21424.035,24677.7,202,205,Pants Product 47,Casual Wear,Pants,57.39,0.148891967,21.58634538,201.4883721,7.418294668,TRUE,URGENTE 70% OFF,2714.024,833.568
2025-04-01,47,zona metropolitana de monterrey,2319,2732,117.81,522,25676.97,29957.58,246,248,Pants Product 47,Casual Wear,Pants,57.39,0.191068814,22.50970246,157.0114943,9.398598097,TRUE,URGENTE 70% OFF,2590.628,1757.06
2025-05-01,47,zona metropolitana de monterrey,2174,2114,97.24,445,21664.44,25538.55,221,224,Pants Product 47,Casual Wear,Pants,57.39,0.210501419,20.46918123,142.5168539,10.24807947,TRUE,ALTO 50% OFF,1997.312,240.252
2025-06-01,47,zona metropolitana de monterrey,2365,3111,131.54,566,27775.21,32482.74,270,273,Pants Product 47,Casual Wear,Pants,57.39,0.181935069,23.93234672,164.8939929,8.928064931,TRUE,URGENTE 70% OFF,2953.152,2712.9
2025-07-01,47,zona metropolitana de monterrey,2121,2489,117.35,498,24399.87,28580.22,249,253,Pants Product 47,Casual Wear,Pants,57.39,0.200080354,23.47949081,149.939759,9.803081559,TRUE,ALTO 50% OFF,2348.18,-364.72
2025-08-01,47,zona metropolitana de monterrey,2214,2585,116.76,555,27544.62,31851.45,267,271,Pants Product 47,Casual Wear,Pants,57.39,0.214700193,25.06775068,139.7297297,10.65555899,TRUE,ALTO 50% OFF,2444.888,2809.608
2025-09-01,47,zona metropolitana de monterrey,2087,2233,107,409,20021.29,23472.51,189,193,Pants Product 47,Casual Wear,Pants,57.39,0.183161666,19.59750839,163.7897311,8.96609494,TRUE,URGENTE 70% OFF,2104.6,-705.008
2025-10-01,47,zona metropolitana de monterrey,2704,2188,80.92,586,28852.76,33630.54,286,290,Pants Product 47,Casual Wear,Pants,57.39,0.267824497,21.67159763,112.0136519,13.18681901,TRUE,ALTO 50% OFF,2090.896,2795.904
2025-11-01,47,zona metropolitana de monterrey,2469,2722,110.25,770,35019.835,44190.3,336,342,Pants Product 47,Casual Wear,Pants,57.39,0.282880235,31.18671527,106.0519481,12.86547943,TRUE,ALTO 50% OFF,2589.7,-206.204
2025-12-01,47,zona metropolitana de monterrey,2358,3273,138.8,695,34501.2,39886.05,331,335,Pants Product 47,Casual Wear,Pants,57.39,0.212343416,29.47413062,141.2805755,10.5411549,TRUE,ALTO 50% OFF,3106.44,3312.644
2025-01-01,48,zona metropolitana de monterrey,1481,2019,136.33,323,14273.53,16976.88,156,158,Pants Product 48,Casual Wear,Pants,52.56,0.159980188,21.80958812,187.5232198,7.069603764,TRUE,URGENTE 70% OFF,1855.404,0
2025-02-01,48,zona metropolitana de monterrey,1426,1562,109.54,276,12533.37,14506.56,135,136,Pants Product 48,Casual Wear,Pants,52.56,0.176696543,19.35483871,169.7826087,8.023924456,TRUE,URGENTE 70% OFF,1430.552,1430.552
2025-03-01,48,zona metropolitana de monterrey,1364,1839,134.82,332,14979.57,17449.92,153,154,Pants Product 48,Casual Wear,Pants,52.56,0.180532898,24.34017595,166.1746988,8.145497553,TRUE,URGENTE 70% OFF,1677.216,246.664
2025-04-01,48,zona metropolitana de monterrey,1164,1522,130.76,254,11370.67,13350.24,128,129,Pants Product 48,Casual Wear,Pants,52.56,0.166885677,21.82130584,179.7637795,7.47087385,TRUE,URGENTE 70% OFF,1365.088,1118.424
2025-05-01,48,zona metropolitana de monterrey,1160,1666,143.62,271,12414.32,14243.76,118,120,Pants Product 48,Casual Wear,Pants,52.56,0.162665066,23.36206897,184.4280443,7.451572629,TRUE,URGENTE 70% OFF,1493.656,375.232
2025-06-01,48,zona metropolitana de monterrey,1109,1470,132.55,227,10206.78,11931.12,118,118,Pants Product 48,Casual Wear,Pants,52.56,0.154421769,20.46889089,194.2731278,6.943387755,TRUE,URGENTE 70% OFF,1310.94,935.708
2025-07-01,48,zona metropolitana de monterrey,1251,1483,118.55,308,13764.06,16188.48,143,145,Pants Product 48,Casual Wear,Pants,52.56,0.207687121,24.62030376,144.4480519,9.281227242,TRUE,ALTO 50% OFF,1340.74,405.032
2025-08-01,48,zona metropolitana de monterrey,1107,1190,107.5,262,11825.22,13770.72,135,135,Pants Product 48,Casual Wear,Pants,52.56,0.220168067,23.66757001,136.259542,9.937159664,TRUE,ALTO 50% OFF,1061,655.968
2025-09-01,48,zona metropolitana de monterrey,1311,1334,101.75,276,12339.27,14506.56,125,126,Pants Product 48,Casual Wear,Pants,52.56,0.206896552,21.05263158,145,9.249827586,TRUE,ALTO 50% OFF,1211.9,555.932
2025-10-01,48,zona metropolitana de monterrey,1137,1351,118.82,243,11166.01,12772.08,121,123,Pants Product 48,Casual Wear,Pants,52.56,0.179866765,21.37203166,166.7901235,8.264996299,TRUE,URGENTE 70% OFF,1208.416,652.484
2025-11-01,48,zona metropolitana de monterrey,1144,1422,124.3,346,15641.98,18185.76,169,171,Pants Product 48,Casual Wear,Pants,52.56,0.243319269,30.24475524,123.2947977,10.99998594,TRUE,ALTO 50% OFF,1272.84,620.356
2025-12-01,48,zona metropolitana de monterrey,1157,1539,133.02,364,16585.55,19131.84,184,185,Pants Product 48,Casual Wear,Pants,52.56,0.236517219,31.46067416,126.8406593,10.77683561,TRUE,ALTO 50% OFF,1379.376,759.02
2025-01-01,49,zona metropolitana de monterrey,1659,1679,101.21,417,16351.68,19352.97,199,200,Pants Product 49,Casual Wear,Pants,46.41,0.24836212,25.13562387,120.7913669,9.738939845,TRUE,ALTO 50% OFF,1557.548,0
2025-02-01,49,zona metropolitana de monterrey,1688,2143,126.95,292,11702.34,13551.72,145,145,Pants Product 49,Casual Wear,Pants,46.41,0.136257583,17.2985782,220.1712329,5.460727951,TRUE,URGENTE 70% OFF,1990.66,1990.66
2025-03-01,49,zona metropolitana de monterrey,1487,1627,109.41,346,13874.42,16057.86,172,172,Pants Product 49,Casual Wear,Pants,46.41,0.21266134,23.26832549,141.0693642,8.527609096,TRUE,ALTO 50% OFF,1495.708,-494.952
2025-04-01,49,zona metropolitana de monterrey,1689,2617,154.94,312,12452.62,14479.92,150,152,Pants Product 49,Casual Wear,Pants,46.41,0.119220481,18.47246892,251.6346154,4.758356897,TRUE,URGENTE 70% OFF,2431.072,2926.024
2025-05-01,49,zona metropolitana de monterrey,1631,2431,149.05,408,16199.97,18935.28,199,199,Pants Product 49,Casual Wear,Pants,46.41,0.167832168,25.01532802,178.75,6.66391197,TRUE,URGENTE 70% OFF,2252.14,-673.884
2025-06-01,49,zona metropolitana de monterrey,1655,1819,109.91,439,17418.63,20373.99,215,216,Pants Product 49,Casual Wear,Pants,46.41,0.241341396,26.52567976,124.3052392,9.575937328,TRUE,ALTO 50% OFF,1687.108,2360.992
2025-07-01,49,zona metropolitana de monterrey,1530,1732,113.2,353,14024.73,16382.73,170,172,Pants Product 49,Casual Wear,Pants,46.41,0.203810624,23.07189542,147.1954674,8.097419169,TRUE,ALTO 50% OFF,1596.16,-764.832
2025-08-01,49,zona metropolitana de monterrey,1567,2095,133.69,427,16647.51,19817.07,204,205,Pants Product 49,Casual Wear,Pants,46.41,0.203818616,27.24952138,147.1896956,7.946305489,TRUE,ALTO 50% OFF,1934.572,2699.404
2025-09-01,49,zona metropolitana de monterrey,1389,1623,116.85,238,9414.64,11045.58,115,115,Pants Product 49,Casual Wear,Pants,46.41,0.146642021,17.13462923,204.5798319,5.800764017,TRUE,URGENTE 70% OFF,1482.78,-1216.624
2025-10-01,49,zona metropolitana de monterrey,1513,1775,117.32,317,12686.81,14711.97,153,154,Pants Product 49,Casual Wear,Pants,46.41,0.178591549,20.95175149,167.9810726,7.147498592,TRUE,URGENTE 70% OFF,1634.216,2850.84
2025-11-01,49,zona metropolitana de monterrey,1542,2088,135.41,368,14477.73,17078.88,168,169,Pants Product 49,Casual Wear,Pants,46.41,0.176245211,23.86511025,170.2173913,6.933778736,TRUE,URGENTE 70% OFF,1925.508,-925.332
2025-12-01,49,zona metropolitana de monterrey,1515,1733,114.39,449,17874.38,20838.09,210,210,Pants Product 49,Casual Wear,Pants,46.41,0.259088286,29.6369637,115.7906459,10.31412579,TRUE,ALTO 50% OFF,1595.732,2521.064
2025-01-01,5,zona metropolitana de monterrey,1014,1394,137.48,223,10002.75,11602.69,117,117,Tops Product 5,Fitness Wear,Tops,52.03,0.159971306,21.99211045,187.5336323,7.175573888,TRUE,URGENTE 70% OFF,1229.024,0
2025-02-01,5,zona metropolitana de monterrey,937,1166,124.44,153,6806.81,7960.59,79,79,Tops Product 5,Fitness Wear,Tops,52.03,0.131217839,16.32870864,228.627451,5.837744425,TRUE,URGENTE 70% OFF,1016.672,1016.672
2025-03-01,5,zona metropolitana de monterrey,953,1416,148.58,216,9497.88,11238.48,105,105,Tops Product 5,Fitness Wear,Tops,52.03,0.152542373,22.66526758,196.6666667,6.707542373,TRUE,URGENTE 70% OFF,1237.704,221.032
2025-04-01,5,zona metropolitana de monterrey,996,1334,133.94,185,8308.85,9625.55,99,99,Tops Product 5,Fitness Wear,Tops,52.03,0.13868066,18.57429719,216.3243243,6.228523238,TRUE,URGENTE 70% OFF,1173.272,952.24
2025-05-01,5,zona metropolitana de monterrey,1041,1406,135.06,232,10327.44,12070.96,118,118,Tops Product 5,Fitness Wear,Tops,52.03,0.165007112,22.28626321,181.8103448,7.345263158,TRUE,URGENTE 70% OFF,1243.928,291.688
2025-06-01,5,zona metropolitana de monterrey,987,1187,120.26,265,11916.14,13787.95,129,129,Tops Product 5,Fitness Wear,Tops,52.03,0.223251896,26.84903749,134.3773585,10.0388711,TRUE,ALTO 50% OFF,1042.688,751
2025-07-01,5,zona metropolitana de monterrey,1132,1050,92.76,261,11786.03,13579.83,127,129,Tops Product 5,Fitness Wear,Tops,52.03,0.248571429,23.0565371,120.6896552,11.22479048,TRUE,ALTO 50% OFF,938.688,187.688
2025-08-01,5,zona metropolitana de monterrey,1055,1235,117.06,246,10904.95,12799.38,118,119,Tops Product 5,Fitness Wear,Tops,52.03,0.199190283,23.31753555,150.6097561,8.829919028,TRUE,URGENTE 70% OFF,1094.528,906.84
2025-09-01,5,zona metropolitana de monterrey,1095,1313,119.91,206,9184.13,10718.18,102,102,Tops Product 5,Fitness Wear,Tops,52.03,0.156892612,18.81278539,191.2135922,6.994767708,TRUE,URGENTE 70% OFF,1169.108,262.268
2025-10-01,5,zona metropolitana de monterrey,1231,1314,106.74,263,11670.15,13683.89,131,131,Tops Product 5,Fitness Wear,Tops,52.03,0.200152207,21.36474411,149.8859316,8.881392694,TRUE,ALTO 50% OFF,1185.912,923.644
2025-11-01,5,zona metropolitana de monterrey,1174,1413,120.36,326,14531.91,16961.78,161,164,Tops Product 5,Fitness Wear,Tops,52.03,0.230714791,27.76831346,130.0306748,10.28443737,TRUE,ALTO 50% OFF,1268.568,344.924
2025-12-01,5,zona metropolitana de monterrey,934,1189,127.3,266,11731.53,13839.98,138,139,Tops Product 5,Fitness Wear,Tops,52.03,0.22371741,28.47965739,134.0977444,9.866719933,TRUE,ALTO 50% OFF,1036.24,691.316
2025-01-01,50,zona metropolitana de monterrey,972,1242,127.78,226,15209.25,17811.06,110,110,Pants Product 50,Casual Wear,Pants,78.81,0.181964573,23.25102881,164.8672566,12.24577295,TRUE,URGENTE 70% OFF,1088.664,0
2025-02-01,50,zona metropolitana de monterrey,1236,1446,116.99,250,16738.105,19702.5,124,124,Pants Product 50,Casual Wear,Pants,78.81,0.172890733,20.22653722,173.52,11.57545297,TRUE,URGENTE 70% OFF,1305.612,1305.612
2025-03-01,50,zona metropolitana de monterrey,1127,1122,99.56,233,15773.005,18362.73,122,122,Pants Product 50,Casual Wear,Pants,78.81,0.207664884,20.6743567,144.4635193,14.05793672,TRUE,ALTO 50% OFF,1002.528,-303.084
2025-04-01,50,zona metropolitana de monterrey,1108,1338,120.76,227,15407.745,17889.87,109,110,Pants Product 50,Casual Wear,Pants,78.81,0.169656203,20.48736462,176.8281938,11.51550448,TRUE,URGENTE 70% OFF,1193.088,1496.172
2025-05-01,50,zona metropolitana de monterrey,1198,1712,142.9,297,20299.28,23406.57,141,142,Pants Product 50,Casual Wear,Pants,78.81,0.173481308,24.79131886,172.9292929,11.85705607,TRUE,URGENTE 70% OFF,1540.52,44.348
2025-06-01,50,zona metropolitana de monterrey,1117,1307,117.01,238,16167.75,18756.78,129,129,Pants Product 50,Casual Wear,Pants,78.81,0.182096404,21.30707252,164.7478992,12.37012242,TRUE,URGENTE 70% OFF,1166.588,1122.24
2025-07-01,50,zona metropolitana de monterrey,1251,1545,123.5,265,17850.125,20884.65,128,130,Pants Product 50,Casual Wear,Pants,78.81,0.171521036,21.18305356,174.9056604,11.55347896,TRUE,URGENTE 70% OFF,1396.8,274.56
2025-08-01,50,zona metropolitana de monterrey,1117,1337,119.7,355,24168.56,27977.55,170,170,Pants Product 50,Casual Wear,Pants,78.81,0.26551982,31.78155774,112.9859155,18.07670905,TRUE,ALTO 50% OFF,1193.36,918.8
2025-09-01,50,zona metropolitana de monterrey,1091,1369,125.48,223,14788.74,17574.63,116,117,Pants Product 50,Casual Wear,Pants,78.81,0.162892622,20.43996334,184.1704036,10.80258583,TRUE,URGENTE 70% OFF,1218.424,299.624
